txn_index,tcp_stream,read_frame,read_ts_epoch,read_tcp_seq,read_tcp_len,read_tcp_hdr_len,read_ip_len,read_frame_len,read_dnp3_func,read_dnp3_al_seq,read_dnp3_tr_seq,read_dnp3_src,read_dnp3_dst,read_dnp3_hdr_crc_ok,expected_ack,ack_frame,ack_ts_epoch,ack_tcp_seq,ack_tcp_ack,ack_tcp_len,ack_tcp_hdr_len,ack_ip_len,ack_frame_len,resp_frame,resp_ts_epoch,resp_tcp_seq,resp_tcp_ack,resp_tcp_len,resp_tcp_hdr_len,resp_ip_len,resp_frame_len,resp_dnp3_func,resp_dnp3_al_seq,resp_dnp3_tr_seq,resp_dnp3_src,resp_dnp3_dst,resp_dnp3_hdr_crc_ok,resp_dnp3_frame_total_len,clrt_ms,clrt_ns,read_to_ack_ms,read_to_read_ms,prev_resp_to_read_ms,retransmission_flags,tcp_analysis_flags,ws_malformed,protection_miss_candidate,ambiguity,validation_failure
36,7,197,1785028487.397144583,2325121417,22,32,74,88,1,1,0,1,0,True,2325121439,198,1785028487.397644802,899651124,2325121439,0,32,52,66,199,1785028487.401873328,899651124,2325121439,54,32,106,120,129,1,28,0,1,True,54,4.228526,4228526,0.500219,400.004843,374.970662,,,False,False,,
37,7,201,1785028487.797149426,2325121439,22,32,74,88,1,2,0,1,0,True,2325121461,202,1785028487.797643514,899651178,2325121461,0,32,52,66,203,1785028487.799685109,899651178,2325121461,54,32,106,120,129,2,29,0,1,True,54,2.041595,2041595,0.494088,400.000685,395.276098,,,False,False,,
38,7,205,1785028488.197150111,2325121461,22,32,74,88,1,3,0,1,0,True,2325121483,206,1785028488.197644204,899651232,2325121483,0,32,52,66,207,1785028488.199654205,899651232,2325121483,54,32,106,120,129,3,30,0,1,True,54,2.010001,2010001,0.494093,400.000178,397.465002,,,False,False,,
39,7,209,1785028488.597150289,2325121483,22,32,74,88,1,4,0,1,0,True,2325121505,210,1785028488.597603948,899651286,2325121505,0,32,52,66,211,1785028488.598690336,899651286,2325121505,54,32,106,120,129,4,31,0,1,True,54,1.086388,1086388,0.453659,253.434785,397.496084,,,False,False,,
40,8,220,1785028488.850585074,3078464270,22,32,74,88,1,0,0,1,0,True,3078464292,221,1785028488.851257247,2633968633,3078464292,0,32,52,66,222,1785028488.857114760,2633968633,3078464292,54,32,106,120,129,0,32,0,1,True,54,5.857513,5857513,0.672173,400.176174,251.894738,,,False,False,,
41,8,224,1785028489.250761248,3078464292,22,32,74,88,1,1,0,1,0,True,3078464314,225,1785028489.255331161,2633968687,3078464314,0,32,52,66,226,1785028489.256414339,2633968687,3078464314,54,32,106,120,129,1,33,0,1,True,54,1.083178,1083178,4.569913,399.995005,393.646488,,,False,False,,
42,8,228,1785028489.650756253,3078464314,22,32,74,88,1,2,0,1,0,True,3078464336,229,1785028489.651198929,2633968741,3078464336,0,32,52,66,230,1785028489.652330907,2633968741,3078464336,54,32,106,120,129,2,34,0,1,True,54,1.131978,1131978,0.442676,400.002736,394.341914,,,False,False,,
43,8,232,1785028490.050758989,3078464336,22,32,74,88,1,3,0,1,0,True,3078464358,233,1785028490.051389813,2633968795,3078464358,0,32,52,66,234,1785028490.056924877,2633968795,3078464358,54,32,106,120,129,3,35,0,1,True,54,5.535064,5535064,0.630824,400.003639,398.428082,,,False,False,,
44,8,236,1785028490.450762628,3078464358,22,32,74,88,1,4,0,1,0,True,3078464380,237,1785028490.451320838,2633968849,3078464380,0,32,52,66,238,1785028490.456944840,2633968849,3078464380,54,32,106,120,129,4,36,0,1,True,54,5.624002,5624002,0.558210,258.648030,393.837751,,,False,False,,
45,9,247,1785028490.709410658,1623364760,22,32,74,88,1,0,0,1,0,True,1623364782,248,1785028490.709877330,467322544,1623364782,0,32,52,66,249,1785028490.727220941,467322544,1623364782,54,32,106,120,129,0,37,0,1,True,54,17.343611,17343611,0.466672,400.161708,252.465818,,,False,False,,
46,9,251,1785028491.109572366,1623364782,22,32,74,88,1,1,0,1,0,True,1623364804,252,1785028491.110089603,467322598,1623364804,0,32,52,66,253,1785028491.111162691,467322598,1623364804,54,32,106,120,129,1,38,0,1,True,54,1.073088,1073088,0.517237,399.943593,382.351425,,,False,False,,
47,9,255,1785028491.509515959,1623364804,22,32,74,88,1,2,0,1,0,True,1623364826,256,1785028491.509918946,467322652,1623364826,0,32,52,66,257,1785028491.515954443,467322652,1623364826,54,32,106,120,129,2,39,0,1,True,54,6.035497,6035497,0.402987,400.031950,398.353268,,,False,False,,
48,9,259,1785028491.909547909,1623364826,22,32,74,88,1,3,0,1,0,True,1623364848,260,1785028491.910067894,467322706,1623364848,0,32,52,66,261,1785028491.912112835,467322706,1623364848,54,32,106,120,129,3,40,0,1,True,54,2.044941,2044941,0.519985,399.993348,393.593466,,,False,False,,
49,9,263,1785028492.309541257,1623364848,22,32,74,88,1,4,0,1,0,True,1623364870,264,1785028492.310031215,467322760,1623364870,0,32,52,66,265,1785028492.311139138,467322760,1623364870,54,32,106,120,129,4,41,0,1,True,54,1.107923,1107923,0.489958,253.113735,397.428422,,,False,False,,
50,10,274,1785028492.562654992,1298401187,22,32,74,88,1,0,0,1,0,True,1298401209,275,1785028492.564203314,3069063096,1298401209,0,32,52,66,276,1785028492.627318441,3069063096,1298401209,54,32,106,120,129,0,42,0,1,True,54,63.115127,63115127,1.548322,400.156908,251.515854,,,False,True,,
51,10,278,1785028492.962811900,1298401209,22,32,74,88,1,1,0,1,0,True,1298401231,279,1785028492.964060995,3069063150,1298401231,0,32,52,66,280,1785028492.968000944,3069063150,1298401231,54,32,106,120,129,1,43,0,1,True,54,3.939949,3939949,1.249095,400.020354,335.493459,,,False,False,,
52,10,282,1785028493.362832254,1298401231,22,32,74,88,1,2,0,1,0,True,1298401253,283,1785028493.364180976,3069063204,1298401253,0,32,52,66,284,1785028493.365247913,3069063204,1298401253,54,32,106,120,129,2,44,0,1,True,54,1.066937,1066937,1.348722,399.989364,394.831310,,,False,False,,
53,10,286,1785028493.762821618,1298401253,22,32,74,88,1,3,0,1,0,True,1298401275,287,1785028493.764301199,3069063258,1298401275,0,32,52,66,288,1785028493.765368498,3069063258,1298401275,54,32,106,120,129,3,45,0,1,True,54,1.067299,1067299,1.479581,399.989617,397.573705,,,False,False,,
54,10,290,1785028494.162811235,1298401275,22,32,74,88,1,4,0,1,0,True,1298401297,291,1785028494.164318243,3069063312,1298401297,0,32,52,66,292,1785028494.165382570,3069063312,1298401297,54,32,106,120,129,4,46,0,1,True,54,1.064327,1064327,1.507008,254.058567,397.442737,,,False,False,,
55,11,301,1785028494.416869802,1448406559,22,32,74,88,1,0,0,1,0,True,1448406581,302,1785028494.418345343,4269914415,1448406581,0,32,52,66,303,1785028494.442105842,4269914415,1448406581,54,32,106,120,129,0,47,0,1,True,54,23.760499,23760499,1.475541,400.169929,251.487232,,,False,False,,
56,11,305,1785028494.817039731,1448406581,22,32,74,88,1,1,0,1,0,True,1448406603,306,1785028494.820461618,4269914469,1448406603,0,32,52,66,307,1785028494.822759752,4269914469,1448406603,54,32,106,120,129,1,48,0,1,True,54,2.298134,2298134,3.421887,399.991218,374.933889,,,False,False,,
57,11,309,1785028495.217030949,1448406603,22,32,74,88,1,2,0,1,0,True,1448406625,310,1785028495.217481262,4269914523,1448406625,0,32,52,66,311,1785028495.219513184,4269914523,1448406625,54,32,106,120,129,2,49,0,1,True,54,2.031922,2031922,0.450313,399.999008,394.271197,,,False,False,,
58,11,313,1785028495.617029957,1448406625,22,32,74,88,1,3,0,1,0,True,1448406647,314,1785028495.617515532,4269914577,1448406647,0,32,52,66,315,1785028495.619575339,4269914577,1448406647,54,32,106,120,129,3,50,0,1,True,54,2.059807,2059807,0.485575,400.017946,397.516773,,,False,False,,
59,11,317,1785028496.017047903,1448406647,22,32,74,88,1,4,0,1,0,True,1448406669,318,1785028496.017553993,4269914631,1448406669,0,32,52,66,319,1785028496.023204642,4269914631,1448406669,54,32,106,120,129,4,51,0,1,True,54,5.650649,5650649,0.506090,257.538159,397.472564,,,False,False,,
60,12,328,1785028496.274586062,4072679243,22,32,74,88,1,0,0,1,0,True,4072679265,329,1785028496.275049136,3893190384,4072679265,0,32,52,66,330,1785028496.328273279,3893190384,4072679265,54,32,106,120,129,0,52,0,1,True,54,53.224143,53224143,0.463074,400.171548,251.381420,,,False,True,,
61,12,332,1785028496.674757610,4072679265,22,32,74,88,1,1,0,1,0,True,4072679287,333,1785028496.675216450,3893190438,4072679287,0,32,52,66,334,1785028496.676314668,3893190438,4072679287,54,32,106,120,129,1,53,0,1,True,54,1.098218,1098218,0.458840,400.006580,346.484331,,,False,False,,
62,12,336,1785028497.074764190,4072679287,22,32,74,88,1,2,0,1,0,True,4072679309,337,1785028497.075261074,3893190492,4072679309,0,32,52,66,338,1785028497.078022911,3893190492,4072679309,54,32,106,120,129,2,54,0,1,True,54,2.761837,2761837,0.496884,399.992863,398.449522,,,False,False,,
63,12,340,1785028497.474757053,4072679309,22,32,74,88,1,3,0,1,0,True,4072679331,341,1785028497.475208372,3893190546,4072679331,0,32,52,66,342,1785028497.478085498,3893190546,4072679331,54,32,106,120,129,3,55,0,1,True,54,2.877126,2877126,0.451319,400.007002,396.734142,,,False,False,,
64,12,344,1785028497.874764055,4072679331,22,32,74,88,1,4,0,1,0,True,4072679353,345,1785028497.875166795,3893190600,4072679353,0,32,52,66,346,1785028497.876358341,3893190600,4072679353,54,32,106,120,129,4,56,0,1,True,54,1.191546,1191546,0.402740,253.896477,396.678557,,,False,False,,
65,13,355,1785028498.128660532,4053112777,22,32,74,88,1,0,0,1,0,True,4053112799,356,1785028498.129117006,1716320017,4053112799,0,32,52,66,357,1785028498.133328628,1716320017,4053112799,54,32,106,120,129,0,57,0,1,True,54,4.211622,4211622,0.456474,400.167810,252.302191,,,False,False,,
66,13,359,1785028498.528828342,4053112799,22,32,74,88,1,1,0,1,0,True,4053112821,360,1785028498.529288938,1716320071,4053112821,0,32,52,66,361,1785028498.537447527,1716320071,4053112821,54,32,106,120,129,1,58,0,1,True,54,8.158589,8158589,0.460596,399.990179,395.499714,,,False,False,,
67,13,363,1785028498.928818521,4053112821,22,32,74,88,1,2,0,1,0,True,4053112843,364,1785028498.929323121,1716320125,4053112843,0,32,52,66,365,1785028498.933351904,1716320125,4053112843,54,32,106,120,129,2,59,0,1,True,54,4.028783,4028783,0.504600,400.001163,391.370994,,,False,False,,
68,13,367,1785028499.328819684,4053112843,22,32,74,88,1,3,0,1,0,True,4053112865,368,1785028499.329267603,1716320179,4053112865,0,32,52,66,369,1785028499.330370401,1716320179,4053112865,54,32,106,120,129,3,60,0,1,True,54,1.102798,1102798,0.447919,400.059698,395.467780,,,False,False,,
69,13,371,1785028499.728879382,4053112865,22,32,74,88,1,4,0,1,0,True,4053112887,372,1785028499.729290884,1716320233,4053112887,0,32,52,66,373,1785028499.730414313,1716320233,4053112887,54,32,106,120,129,4,61,0,1,True,54,1.123429,1123429,0.411502,254.231851,398.508981,,,False,False,,
70,14,382,1785028499.983111233,1855795191,22,32,74,88,1,0,0,1,0,True,1855795213,383,1785028499.983583881,2420936027,1855795213,0,32,52,66,384,1785028500.008442079,2420936027,1855795213,54,32,106,120,129,0,62,0,1,True,54,24.858198,24858198,0.472648,400.186788,252.696920,,,False,False,,
71,14,386,1785028500.383298021,1855795213,22,32,74,88,1,1,0,1,0,True,1855795235,387,1785028500.385671725,2420936081,1855795235,0,32,52,66,388,1785028500.387798612,2420936081,1855795235,54,32,106,120,129,1,63,0,1,True,54,2.126887,2126887,2.373704,400.006447,374.855942,,,False,False,,
72,14,390,1785028500.783304468,1855795235,22,32,74,88,1,2,0,1,0,True,1855795257,391,1785028500.783793435,2420936135,1855795257,0,32,52,66,392,1785028500.784876985,2420936135,1855795257,54,32,106,120,129,2,0,0,1,True,54,1.083550,1083550,0.488967,400.005588,395.505856,,,False,False,,
73,14,394,1785028501.183310056,1855795257,22,32,74,88,1,3,0,1,0,True,1855795279,395,1785028501.183810122,2420936189,1855795279,0,32,52,66,396,1785028501.184871571,2420936189,1855795279,54,32,106,120,129,3,1,0,1,True,54,1.061449,1061449,0.500066,400.015411,398.433071,,,False,False,,
74,14,398,1785028501.583325467,1855795279,22,32,74,88,1,4,0,1,0,True,1855795301,399,1785028501.583830984,2420936243,1855795301,0,32,52,66,400,1785028501.588207589,2420936243,1855795301,54,32,106,120,129,4,2,0,1,True,54,4.376605,4376605,0.505517,256.314878,398.453896,,,False,False,,
75,15,409,1785028501.839640345,1100052648,22,32,74,88,1,0,0,1,0,True,1100052670,410,1785028501.840140908,18096156,1100052670,0,32,52,66,411,1785028501.847451448,18096156,1100052670,54,32,106,120,129,0,3,0,1,True,54,7.310540,7310540,0.500563,400.167106,251.432756,,,False,False,,
76,15,413,1785028502.239807451,1100052670,22,32,74,88,1,1,0,1,0,True,1100052692,414,1785028502.240330207,18096210,1100052692,0,32,52,66,415,1785028502.242411701,18096210,1100052692,54,32,106,120,129,1,4,0,1,True,54,2.081494,2081494,0.522756,400.002647,392.356003,,,False,False,,
77,15,417,1785028502.639810098,1100052692,22,32,74,88,1,2,0,1,0,True,1100052714,418,1785028502.640263826,18096264,1100052714,0,32,52,66,419,1785028502.642380634,18096264,1100052714,54,32,106,120,129,2,5,0,1,True,54,2.116808,2116808,0.453728,399.991536,397.398397,,,False,False,,
78,15,421,1785028503.039801634,1100052714,22,32,74,88,1,3,0,1,0,True,1100052736,422,1785028503.040296932,18096318,1100052736,0,32,52,66,423,1785028503.043207742,18096318,1100052736,54,32,106,120,129,3,6,0,1,True,54,2.910810,2910810,0.495298,400.011359,397.421000,,,False,False,,
79,15,425,1785028503.439812993,1100052736,22,32,74,88,1,4,0,1,0,True,1100052758,426,1785028503.440335708,18096372,1100052758,0,32,52,66,427,1785028503.443165515,18096372,1100052758,54,32,106,120,129,4,7,0,1,True,54,2.829807,2829807,0.522715,254.873238,396.605251,,,False,False,,
80,16,436,1785028503.694686231,2397141689,22,32,74,88,1,0,0,1,0,True,2397141711,437,1785028503.695146314,3018306287,2397141711,0,32,52,66,438,1785028503.702586969,3018306287,2397141711,54,32,106,120,129,0,8,0,1,True,54,7.440655,7440655,0.460083,400.167831,251.520716,,,False,False,,
81,16,440,1785028504.094854062,2397141711,22,32,74,88,1,1,0,1,0,True,2397141733,441,1785028504.095290916,3018306341,2397141733,0,32,52,66,442,1785028504.097411773,3018306341,2397141733,54,32,106,120,129,1,9,0,1,True,54,2.120857,2120857,0.436854,399.998722,392.267093,,,False,False,,
82,16,444,1785028504.494852784,2397141733,22,32,74,88,1,2,0,1,0,True,2397141755,445,1785028504.495361245,3018306395,2397141755,0,32,52,66,446,1785028504.497681807,3018306395,2397141755,54,32,106,120,129,2,10,0,1,True,54,2.320562,2320562,0.508461,400.012710,397.441011,,,False,False,,
83,16,448,1785028504.894865494,2397141755,22,32,74,88,1,3,0,1,0,True,2397141777,449,1785028504.895368267,3018306449,2397141777,0,32,52,66,450,1785028504.901755622,3018306449,2397141777,54,32,106,120,129,3,11,0,1,True,54,6.387355,6387355,0.502773,399.970788,397.183687,,,False,False,,
84,16,452,1785028505.294836282,2397141777,22,32,74,88,1,4,0,1,0,True,2397141799,453,1785028505.295239505,3018306503,2397141799,0,32,52,66,454,1785028505.297400989,3018306503,2397141799,54,32,106,120,129,4,12,0,1,True,54,2.161484,2161484,0.403223,254.022523,393.080660,,,False,False,,
85,17,463,1785028505.548858805,1472170453,22,32,74,88,1,0,0,1,0,True,1472170475,464,1785028505.549374502,2824819921,1472170475,0,32,52,66,465,1785028505.573211779,2824819921,1472170475,54,32,106,120,129,0,13,0,1,True,54,23.837277,23837277,0.515697,400.145035,251.457816,,,False,False,,
86,17,467,1785028505.949003840,1472170475,22,32,74,88,1,1,0,1,0,True,1472170497,468,1785028505.951763461,2824819975,1472170497,0,32,52,66,469,1785028505.957313625,2824819975,1472170497,54,32,106,120,129,1,14,0,1,True,54,5.550164,5550164,2.759621,400.034364,375.792061,,,False,False,,
87,17,471,1785028506.349038204,1472170497,22,32,74,88,1,2,0,1,0,True,1472170519,472,1785028506.349472001,2824820029,1472170519,0,32,52,66,473,1785028506.351626140,2824820029,1472170519,54,32,106,120,129,2,15,0,1,True,54,2.154139,2154139,0.433797,399.984471,391.724579,,,False,False,,
