config,delivery,timing_mode,rep,txn,request_size,response_size,selected_target_ms,native_ready_ms,added_hold_ms,server_visible_ms,client_visible_ms,deadline_missed,bypassed,bypass_reason,queue_depth,byte_identical,recv_len,retransmission_count,ack_mode_pcap,dnp3_success
fixed25/full,full,fixed,9,5,15,1657,25.0,0.4289,24.5711,25.0,25.3578,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,10,1,24,17,25.0,0.4107,24.5893,25.0,25.1126,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,10,2,21,17,25.0,0.2121,24.7879,25.0,25.2809,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,10,3,24,17,25.0,0.2144,24.7856,25.0,25.2051,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,10,4,18,2407,25.0,0.209,24.791,25.0,25.2173,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,10,5,15,1657,25.0,0.2654,24.7346,25.0,25.2745,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,11,1,24,17,25.0,0.5856,24.4144,25.0,25.1594,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,11,2,21,17,25.0,0.3664,24.6336,25.0,25.4094,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,11,3,24,17,25.0,0.3754,24.6246,25.0,25.3141,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,11,4,18,2407,25.0,0.3503,24.6497,25.0,25.3156,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,11,5,15,1657,25.0,0.426,24.574,25.0,25.4029,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,12,1,24,17,25.0,0.6011,24.3989,25.0,25.1645,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,12,2,21,17,25.0,0.362,24.638,25.0,25.4175,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,12,3,24,17,25.0,0.3594,24.6406,25.0,25.3204,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,12,4,18,2407,25.0,0.3568,24.6432,25.0,25.3226,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,12,5,15,1657,25.0,0.4143,24.5857,25.0,25.3537,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,13,1,24,17,25.0,0.4135,24.5865,25.0,25.1299,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,13,2,21,17,25.0,0.222,24.778,25.0,25.2854,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,13,3,24,17,25.0,0.2144,24.7856,25.0,25.1913,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,13,4,18,2407,25.0,0.212,24.788,25.0,25.193,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,13,5,15,1657,25.0,0.2429,24.7571,25.0,25.2392,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,14,1,24,17,25.0,0.5444,24.4556,25.0,25.1674,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,14,2,21,17,25.0,0.2164,24.7836,25.0,25.3116,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,14,3,24,17,25.0,0.2223,24.7777,25.0,25.2333,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,14,4,18,2407,25.0,0.2142,24.7858,25.0,25.2205,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,14,5,15,1657,25.0,0.2491,24.7509,25.0,25.2577,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,15,1,24,17,25.0,0.3994,24.6006,25.0,25.1481,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,15,2,21,17,25.0,0.2504,24.7496,25.0,25.2976,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,15,3,24,17,25.0,0.2119,24.7881,25.0,25.2323,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,15,4,18,2407,25.0,0.2217,24.7783,25.0,25.2382,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,15,5,15,1657,25.0,0.247,24.753,25.0,25.2578,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,16,1,24,17,25.0,0.5016,24.4984,25.0,25.1582,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,16,2,21,17,25.0,0.381,24.619,25.0,25.3593,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,16,3,24,17,25.0,0.3758,24.6242,25.0,25.3114,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,16,4,18,2407,25.0,0.3785,24.6214,25.0,25.304,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,16,5,15,1657,25.0,0.4176,24.5824,25.0,25.3699,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,17,1,24,17,25.0,0.5248,24.4752,25.0,25.1607,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,17,2,21,17,25.0,0.3856,24.6144,25.0,25.3598,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,17,3,24,17,25.0,0.3712,24.6288,25.0,25.3095,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,17,4,18,2407,25.0,0.371,24.629,25.0,25.338,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,17,5,15,1657,25.0,0.4556,24.5444,25.0,25.3524,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,18,1,24,17,25.0,0.5255,24.4745,25.0,25.1551,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,18,2,21,17,25.0,0.3847,24.6153,25.0,25.3711,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,18,3,24,17,25.0,0.385,24.615,25.0,25.3409,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,18,4,18,2407,25.0,0.3812,24.6188,25.0,25.3081,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,18,5,15,1657,25.0,0.4225,24.5775,25.0,25.3459,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,19,1,24,17,25.0,0.5003,24.4997,25.0,25.1581,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,19,2,21,17,25.0,0.3713,24.6287,25.0,25.3905,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,19,3,24,17,25.0,0.3602,24.6398,25.0,25.3053,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,19,4,18,2407,25.0,0.3794,24.6206,25.0,25.3152,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,19,5,15,1657,25.0,0.4043,24.5957,25.0,25.3959,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,20,1,24,17,25.0,0.5223,24.4777,25.0,25.1746,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,20,2,21,17,25.0,0.3716,24.6284,25.0,25.3764,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,20,3,24,17,25.0,0.373,24.627,25.0,25.3294,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,20,4,18,2407,25.0,0.365,24.635,25.0,25.3223,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,20,5,15,1657,25.0,0.4175,24.5825,25.0,25.3898,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,21,1,24,17,25.0,0.509,24.491,25.0,25.1828,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,21,2,21,17,25.0,0.3722,24.6278,25.0,25.39,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,21,3,24,17,25.0,0.3642,24.6358,25.0,25.3299,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,21,4,18,2407,25.0,0.3645,24.6355,25.0,25.3425,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,21,5,15,1657,25.0,0.424,24.576,25.0,25.345,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,22,1,24,17,25.0,0.6398,24.3602,25.0,25.1817,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,22,2,21,17,25.0,0.369,24.631,25.0,25.4457,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,22,3,24,17,25.0,0.396,24.604,25.0,25.3396,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,22,4,18,2407,25.0,0.3976,24.6024,25.0,25.3176,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,22,5,15,1657,25.0,0.4299,24.5701,25.0,25.4047,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,23,1,24,17,25.0,0.6052,24.3948,25.0,25.1937,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,23,2,21,17,25.0,0.3689,24.6311,25.0,25.4122,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,23,3,24,17,25.0,0.3696,24.6304,25.0,25.3135,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,23,4,18,2407,25.0,0.3591,24.6409,25.0,25.3033,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,23,5,15,1657,25.0,0.4282,24.5718,25.0,25.605,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,24,1,24,17,25.0,0.645,24.355,25.0,25.1839,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,24,2,21,17,25.0,0.3786,24.6214,25.0,25.4314,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,24,3,24,17,25.0,0.374,24.626,25.0,25.337,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,24,4,18,2407,25.0,0.3656,24.6344,25.0,25.3152,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,24,5,15,1657,25.0,0.4143,24.5857,25.0,25.3592,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,25,1,24,17,25.0,0.6181,24.3819,25.0,25.19,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,25,2,21,17,25.0,0.3752,24.6248,25.0,25.4177,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,25,3,24,17,25.0,0.3699,24.6301,25.0,25.3292,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,25,4,18,2407,25.0,0.3643,24.6357,25.0,25.3024,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,25,5,15,1657,25.0,0.4328,24.5672,25.0,25.3556,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,26,1,24,17,25.0,0.6198,24.3802,25.0,25.5049,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,26,2,21,17,25.0,0.3863,24.6137,25.0,25.4581,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,26,3,24,17,25.0,0.3838,24.6162,25.0,25.5323,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,26,4,18,2407,25.0,0.4073,24.5927,25.0,25.2795,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,26,5,15,1657,25.0,0.4103,24.5897,25.0,25.4443,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,27,1,24,17,25.0,0.5881,24.4119,25.0,25.1788,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,27,2,21,17,25.0,0.3867,24.6133,25.0,25.4268,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,27,3,24,17,25.0,0.3579,24.6421,25.0,25.3207,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,27,4,18,2407,25.0,0.374,24.626,25.0,25.3216,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,27,5,15,1657,25.0,0.4265,24.5735,25.0,25.3592,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,28,1,24,17,25.0,0.6314,24.3686,25.0,25.1984,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,28,2,21,17,25.0,0.3819,24.6181,25.0,25.4168,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,28,3,24,17,25.0,0.3702,24.6298,25.0,25.31,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,28,4,18,2407,25.0,0.3589,24.6411,25.0,25.3081,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,28,5,15,1657,25.0,0.4195,24.5805,25.0,25.3617,False,False,none,0,True,1657,na_no_pcap,not_captured,True
fixed25/full,full,fixed,29,1,24,17,25.0,0.6404,24.3596,25.0,25.1966,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,29,2,21,17,25.0,0.3924,24.6076,25.0,25.4177,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,29,3,24,17,25.0,0.3765,24.6235,25.0,25.3235,False,False,none,0,True,17,na_no_pcap,not_captured,True
fixed25/full,full,fixed,29,4,18,2407,25.0,0.3835,24.6165,25.0,25.3085,False,False,none,0,True,2407,na_no_pcap,not_captured,True
fixed25/full,full,fixed,29,5,15,1657,25.0,0.4436,24.5564,25.0,25.358,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,0,1,24,17,24.1662,0.6332,23.5329,24.1662,24.351,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,0,2,21,17,20.1017,0.3745,19.7272,20.1017,20.5305,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,0,3,24,17,28.2521,0.375,27.8771,28.2521,28.5408,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,0,4,18,2407,22.9864,0.3832,22.6032,22.9864,23.3348,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,0,5,15,1657,23.6841,0.4197,23.2644,23.6841,24.0479,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,1,1,24,17,24.1662,0.6395,23.5267,24.1662,24.3977,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,1,2,21,17,20.1017,0.364,19.7377,20.1017,20.5668,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,1,3,24,17,28.2521,0.3755,27.8766,28.2521,28.915,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,1,4,18,2407,22.9864,0.3867,22.5997,22.9864,23.1784,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,1,5,15,1657,23.6841,0.4335,23.2506,23.6841,24.1381,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,2,1,24,17,24.1662,0.6352,23.531,24.1662,24.3578,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,2,2,21,17,20.1017,0.3766,19.7251,20.1017,20.527,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,2,3,24,17,28.2521,0.3788,27.8733,28.2521,28.5671,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,2,4,18,2407,22.9864,0.3701,22.6163,22.9864,23.3097,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,2,5,15,1657,23.6841,0.4163,23.2678,23.6841,24.046,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,3,1,24,17,24.1662,0.6269,23.5393,24.1662,24.3709,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,3,2,21,17,20.1017,0.3727,19.729,20.1017,20.5324,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,3,3,24,17,28.2521,0.3636,27.8885,28.2521,28.5834,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,3,4,18,2407,22.9864,0.3657,22.6207,22.9864,23.3094,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,3,5,15,1657,23.6841,0.4181,23.2661,23.6841,24.056,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,4,1,24,17,24.1662,0.6229,23.5433,24.1662,24.4917,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,4,2,21,17,20.1017,0.3734,19.7283,20.1017,20.3976,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,4,3,24,17,28.2521,0.3871,27.865,28.2521,28.5611,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,4,4,18,2407,22.9864,0.3641,22.6223,22.9864,23.3012,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,4,5,15,1657,23.6841,0.4247,23.2594,23.6841,24.0377,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,5,1,24,17,24.1662,0.6172,23.549,24.1662,24.6269,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,5,2,21,17,20.1017,0.3905,19.7112,20.1017,20.652,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,5,3,24,17,28.2521,0.3781,27.874,28.2521,28.4324,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,5,4,18,2407,22.9864,0.3616,22.6248,22.9864,23.2998,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,5,5,15,1657,23.6841,0.4224,23.2617,23.6841,24.0506,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,6,1,24,17,24.1662,0.6166,23.5496,24.1662,24.3678,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,6,2,21,17,20.1017,0.3862,19.7155,20.1017,20.5104,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,6,3,24,17,28.2521,0.3631,27.8889,28.2521,28.5758,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,6,4,18,2407,22.9864,0.3519,22.6345,22.9864,23.293,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,6,5,15,1657,23.6841,0.4352,23.249,23.6841,24.053,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,7,1,24,17,24.1662,0.642,23.5242,24.1662,24.6844,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,7,2,21,17,20.1017,0.3916,19.7101,20.1017,20.6571,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,7,3,24,17,28.2521,0.4164,27.8357,28.2521,28.4316,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,7,4,18,2407,22.9864,0.3828,22.6036,22.9864,23.3086,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,7,5,15,1657,23.6841,0.4407,23.2434,23.6841,24.0448,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,8,1,24,17,24.1662,0.627,23.5392,24.1662,24.3811,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,8,2,21,17,20.1017,0.3523,19.7494,20.1017,20.5461,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,8,3,24,17,28.2521,0.3504,27.9016,28.2521,28.6329,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,8,4,18,2407,22.9864,0.3663,22.6201,22.9864,23.3598,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,8,5,15,1657,23.6841,0.3963,23.2878,23.6841,24.1042,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,9,1,24,17,24.1662,0.6134,23.5528,24.1662,24.3501,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,9,2,21,17,20.1017,0.3685,19.7332,20.1017,20.5133,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,9,3,24,17,28.2521,0.3568,27.8952,28.2521,28.5682,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,9,4,18,2407,22.9864,0.3736,22.6128,22.9864,23.2953,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,9,5,15,1657,23.6841,0.418,23.2661,23.6841,24.0463,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,10,1,24,17,24.1662,0.659,23.5072,24.1662,24.342,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,10,2,21,17,20.1017,0.4181,19.6836,20.1017,20.5194,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,10,3,24,17,28.2521,0.3695,27.8826,28.2521,28.5783,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,10,4,18,2407,22.9864,0.3761,22.6103,22.9864,23.2658,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,10,5,15,1657,23.6841,0.4275,23.2566,23.6841,24.046,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,11,1,24,17,24.1662,0.6219,23.5443,24.1662,24.3445,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,11,2,21,17,20.1017,0.3843,19.7174,20.1017,20.5287,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,11,3,24,17,28.2521,0.3817,27.8704,28.2521,28.5918,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,11,4,18,2407,22.9864,0.3744,22.612,22.9864,23.3064,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,11,5,15,1657,23.6841,0.4355,23.2486,23.6841,24.0966,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,12,1,24,17,24.1662,0.613,23.5532,24.1662,24.3646,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,12,2,21,17,20.1017,0.3898,19.7119,20.1017,20.5177,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,12,3,24,17,28.2521,0.3887,27.8634,28.2521,28.5808,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,12,4,18,2407,22.9864,0.3918,22.5946,22.9864,23.317,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,12,5,15,1657,23.6841,0.4232,23.2609,23.6841,24.0764,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,13,1,24,17,24.1662,0.6789,23.4873,24.1662,24.3357,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,13,2,21,17,20.1017,0.3849,19.7168,20.1017,20.5328,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,13,3,24,17,28.2521,0.3706,27.8815,28.2521,28.5691,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,13,4,18,2407,22.9864,0.3692,22.6172,22.9864,23.2931,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,13,5,15,1657,23.6841,0.4373,23.2468,23.6841,24.0691,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,14,1,24,17,24.1662,0.6386,23.5276,24.1662,24.3602,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,14,2,21,17,20.1017,0.3782,19.7235,20.1017,20.514,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,14,3,24,17,28.2521,0.4143,27.8378,28.2521,28.5719,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,14,4,18,2407,22.9864,0.3678,22.6186,22.9864,23.2957,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,14,5,15,1657,23.6841,0.4592,23.2249,23.6841,24.0517,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,15,1,24,17,24.1662,0.6083,23.5579,24.1662,24.3438,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,15,2,21,17,20.1017,0.3742,19.7275,20.1017,20.523,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,15,3,24,17,28.2521,0.387,27.8651,28.2521,28.5724,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,15,4,18,2407,22.9864,0.3614,22.625,22.9864,23.3028,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,15,5,15,1657,23.6841,0.4262,23.258,23.6841,24.0451,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,16,1,24,17,24.1662,0.6005,23.5657,24.1662,24.3341,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,16,2,21,17,20.1017,0.372,19.7297,20.1017,20.4933,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,16,3,24,17,28.2521,0.3596,27.8925,28.2521,28.5858,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,16,4,18,2407,22.9864,0.4139,22.5725,22.9864,23.3061,False,False,none,0,True,2407,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,16,5,15,1657,23.6841,0.4124,23.2717,23.6841,24.0479,False,False,none,0,True,1657,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,17,1,24,17,24.1662,0.633,23.5332,24.1662,24.3246,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,17,2,21,17,20.1017,0.3856,19.716,20.1017,20.5216,False,False,none,0,True,17,na_no_pcap,not_captured,True
bounded20-30/full,full,bounded,17,3,24,17,28.2521,0.3852,27.8669,28.2521,28.8832,False,False,none,0,True,17,na_no_pcap,not_captured,True
