capture_epoch_index,analysis_label,source_transaction_id,is_success,is_leakage_domain,policy_values,cell_count,total_outer_bytes,unique_wire_len_count,size_vector,count_vector,direction_sequence,slot_timing_vector,relative_timing_vector,structural_length_vector,public_metadata_vector,counter_stride_pattern,whole_structural_transcript,fragment_flag_sum,retry_or_error_flag_sum
0,17,rn-l-0017-05,1,1,1,22,5632,1,256|256|256|256|256|256|256|256|256|256|256|256|256|256|256|256|256|256|256|256|256|256,forward:request=4|forward:tail=2|reverse:ack=2|reverse:response=14,forward|forward|forward|forward|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|forward|forward,request@0|request@250|request@500|request@750|ack@1000|ack@1250|response@200000|response@200250|response@200500|response@200750|response@201000|response@201250|response@201500|response@201750|response@202000|response@202250|response@202500|response@202750|response@203000|response@203250|tail@203500|tail@203750,0|250|250|250|250|250|198750|250|250|250|250|250|250|250|250|250|250|250|250|250|250|250,"(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))","(('dst_mac', '02:00:00:00:00:02'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:01'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:02'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:01'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:02'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:01'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:02'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:01'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:02'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:01'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:02'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:01'), ('version', '1'))",forward:1|1|1|1|1;reverse:1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,"256|256|256|256|256|256|256|256|256|256|256|256|256|256|256|256|256|256|256|256|256|256||forward:request=4|forward:tail=2|reverse:ack=2|reverse:response=14||forward|forward|forward|forward|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|reverse|forward|forward||request@0|request@250|request@500|request@750|ack@1000|ack@1250|response@200000|response@200250|response@200500|response@200750|response@201000|response@201250|response@201500|response@201750|response@202000|response@202250|response@202500|response@202750|response@203000|response@203250|tail@203500|tail@203750||0|250|250|250|250|250|198750|250|250|250|250|250|250|250|250|250|250|250|250|250|250|250||(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))|(('ciphertext_len', 208), ('public_header_len', 18), ('tag_len', 16))||(('dst_mac', '02:00:00:00:00:02'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:01'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:02'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:01'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:02'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:01'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:02'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:01'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:01'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:02'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:02'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:01'), ('version', '1'))|(('dst_mac', '02:00:00:00:00:02'), ('ethertype', '0x88b5'), ('outer_flow_id', 'd4-cell-v1'), ('policy_id', '1'), ('protocol', 'defense4-s3-cell'), ('src_mac', '02:00:00:00:00:01'), ('version', '1'))||forward:1|1|1|1|1;reverse:1|1|1|1|1|1|1|1|1|1|1|1|1|1|1",0,0
