config,capture,device_label,is_reference,master_ip,master_port,outstation_ip,outstation_port,tcp_stream,connection_id,req_frame,req_time_epoch,req_seq,req_ack,req_flags,req_tcp_len,req_ip_len,req_func,first_rev_frame,first_rev_time_epoch,first_rev_tcp_len,first_rev_flags,pure_ack_present,pure_ack_frame,pure_ack_time_epoch,pure_ack_seq,pure_ack_ack,resp_frame,resp_time_epoch,resp_tcp_len,resp_ip_len,resp_flags,resp_func,req_to_first_rev_ms,req_to_pure_ack_ms,pure_ack_to_resp_ms,req_to_resp_ms,retransmission_count,duplicate_ack_count,out_of_order,reset,missing_response,packet_count,transaction_ip_bytes,classification,classification_confidence,ambiguity_reason,is_first_in_connection
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43928,127.0.0.1,20000,21,127.0.0.1:43928<->127.0.0.1:20000#s21,260,1784213858.3579705,25,18,0x0018,21,87,2,261,1784213858.3579807,0,0x0010,True,261,1784213858.3579807,18,46,262,1784213858.408388,17,83,0x0018,129,0.010252,0.010252,50.407171,50.417423,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43928,127.0.0.1,20000,21,127.0.0.1:43928<->127.0.0.1:20000#s21,263,1784213858.4085891,46,35,0x0018,24,90,20,264,1784213858.4086022,0,0x0010,True,264,1784213858.4086022,35,70,265,1784213858.4588356,17,83,0x0018,129,0.013113,0.013113,50.233364,50.246477,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43928,127.0.0.1,20000,21,127.0.0.1:43928<->127.0.0.1:20000#s21,266,1784213858.4589305,70,52,0x0018,18,84,1,267,1784213858.4589462,0,0x0010,True,267,1784213858.4589462,52,88,268,1784213858.5098484,2407,2473,0x0018,129,0.015736,0.015736,50.902128,50.917864,0,0,False,False,False,3,2623,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43928,127.0.0.1,20000,21,127.0.0.1:43928<->127.0.0.1:20000#s21,269,1784213858.509971,88,2459,0x0018,15,81,0,270,1784213858.5099878,0,0x0010,True,270,1784213858.5099878,2459,103,271,1784213858.5605118,1657,1723,0x0018,129,0.016928,0.016928,50.523996,50.540924,0,0,False,False,False,3,1870,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43950,127.0.0.1,20000,23,127.0.0.1:43950<->127.0.0.1:20000#s23,281,1784213859.7792401,1,1,0x0018,24,90,20,282,1784213859.779252,0,0x0010,True,282,1784213859.779252,1,25,283,1784213859.829399,17,83,0x0018,129,0.011921,0.011921,50.147057,50.158978,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43950,127.0.0.1,20000,23,127.0.0.1:43950<->127.0.0.1:20000#s23,285,1784213859.8294787,25,18,0x0018,21,87,2,286,1784213859.8294895,0,0x0010,True,286,1784213859.8294895,18,46,287,1784213859.8802967,17,83,0x0018,129,0.010729,0.010729,50.807238,50.817966,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43950,127.0.0.1,20000,23,127.0.0.1:43950<->127.0.0.1:20000#s23,288,1784213859.8804164,46,35,0x0018,24,90,20,289,1784213859.8804317,0,0x0010,True,289,1784213859.8804317,35,70,290,1784213859.9310641,17,83,0x0018,129,0.015259,0.015259,50.632477,50.647736,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43950,127.0.0.1,20000,23,127.0.0.1:43950<->127.0.0.1:20000#s23,291,1784213859.9311821,70,52,0x0018,18,84,1,292,1784213859.9311976,0,0x0010,True,292,1784213859.9311976,52,88,293,1784213859.981705,2407,2473,0x0018,129,0.015497,0.015497,50.507307,50.522804,0,0,False,False,False,3,2623,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43950,127.0.0.1,20000,23,127.0.0.1:43950<->127.0.0.1:20000#s23,294,1784213859.9818175,88,2459,0x0018,15,81,0,295,1784213859.9818335,0,0x0010,True,295,1784213859.9818335,2459,103,296,1784213860.0325837,1657,1723,0x0018,129,0.015974,0.015974,50.750256,50.76623,0,0,False,False,False,3,1870,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43958,127.0.0.1,20000,25,127.0.0.1:43958<->127.0.0.1:20000#s25,306,1784213861.2509873,1,1,0x0018,24,90,20,307,1784213861.2509987,0,0x0010,True,307,1784213861.2509987,1,25,308,1784213861.301153,17,83,0x0018,129,0.011444,0.011444,50.154209,50.165653,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43958,127.0.0.1,20000,25,127.0.0.1:43958<->127.0.0.1:20000#s25,310,1784213861.3012655,25,18,0x0018,21,87,2,311,1784213861.301276,0,0x0010,True,311,1784213861.301276,18,46,312,1784213861.3516328,17,83,0x0018,129,0.01049,0.01049,50.356865,50.367355,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43958,127.0.0.1,20000,25,127.0.0.1:43958<->127.0.0.1:20000#s25,313,1784213861.3517058,46,35,0x0018,24,90,20,314,1784213861.351719,0,0x0010,True,314,1784213861.351719,35,70,315,1784213861.4020646,17,83,0x0018,129,0.013113,0.013113,50.345659,50.358772,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43958,127.0.0.1,20000,25,127.0.0.1:43958<->127.0.0.1:20000#s25,316,1784213861.4021728,70,52,0x0018,18,84,1,317,1784213861.4021883,0,0x0010,True,317,1784213861.4021883,52,88,318,1784213861.4526258,2407,2473,0x0018,129,0.015497,0.015497,50.43745,50.452948,0,0,False,False,False,3,2623,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43958,127.0.0.1,20000,25,127.0.0.1:43958<->127.0.0.1:20000#s25,319,1784213861.4526918,88,2459,0x0018,15,81,0,320,1784213861.4527056,0,0x0010,True,320,1784213861.4527056,2459,103,321,1784213861.5031095,1657,1723,0x0018,129,0.013828,0.013828,50.403833,50.417662,0,0,False,False,False,3,1870,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43986,127.0.0.1,20000,27,127.0.0.1:43986<->127.0.0.1:20000#s27,331,1784213862.7212906,1,1,0x0018,24,90,20,332,1784213862.7213023,0,0x0010,True,332,1784213862.7213023,1,25,333,1784213862.7714486,17,83,0x0018,129,0.011683,0.011683,50.146341,50.158024,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43986,127.0.0.1,20000,27,127.0.0.1:43986<->127.0.0.1:20000#s27,335,1784213862.7715275,25,18,0x0018,21,87,2,336,1784213862.771538,0,0x0010,True,336,1784213862.771538,18,46,337,1784213862.8219514,17,83,0x0018,129,0.01049,0.01049,50.41337,50.423861,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43986,127.0.0.1,20000,27,127.0.0.1:43986<->127.0.0.1:20000#s27,338,1784213862.8220243,46,35,0x0018,24,90,20,339,1784213862.822037,0,0x0010,True,339,1784213862.822037,35,70,340,1784213862.8725305,17,83,0x0018,129,0.012636,0.012636,50.493479,50.506115,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43986,127.0.0.1,20000,27,127.0.0.1:43986<->127.0.0.1:20000#s27,341,1784213862.8726509,70,52,0x0018,18,84,1,342,1784213862.8726668,0,0x0010,True,342,1784213862.8726668,52,88,343,1784213862.9232936,2407,2473,0x0018,129,0.015974,0.015974,50.626755,50.642729,0,0,False,False,False,3,2623,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,43986,127.0.0.1,20000,27,127.0.0.1:43986<->127.0.0.1:20000#s27,344,1784213862.923415,88,2459,0x0018,15,81,0,345,1784213862.9234314,0,0x0010,True,345,1784213862.9234314,2459,103,346,1784213862.9744282,1657,1723,0x0018,129,0.016451,0.016451,50.99678,51.013231,0,0,False,False,False,3,1870,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,44006,127.0.0.1,20000,29,127.0.0.1:44006<->127.0.0.1:20000#s29,356,1784213864.1926682,1,1,0x0018,24,90,20,357,1784213864.19268,0,0x0010,True,357,1784213864.19268,1,25,358,1784213864.2428195,17,83,0x0018,129,0.011683,0.011683,50.139666,50.151348,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,44006,127.0.0.1,20000,29,127.0.0.1:44006<->127.0.0.1:20000#s29,360,1784213864.2428985,25,18,0x0018,21,87,2,361,1784213864.242909,0,0x0010,True,361,1784213864.242909,18,46,362,1784213864.29331,17,83,0x0018,129,0.01049,0.01049,50.400972,50.411463,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,44006,127.0.0.1,20000,29,127.0.0.1:44006<->127.0.0.1:20000#s29,363,1784213864.2933826,46,35,0x0018,24,90,20,364,1784213864.2933953,0,0x0010,True,364,1784213864.2933953,35,70,365,1784213864.3438663,17,83,0x0018,129,0.012636,0.012636,50.471067,50.483704,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,44006,127.0.0.1,20000,29,127.0.0.1:44006<->127.0.0.1:20000#s29,366,1784213864.3439918,70,52,0x0018,18,84,1,367,1784213864.344007,0,0x0010,True,367,1784213864.344007,52,88,368,1784213864.3948357,2407,2473,0x0018,129,0.015259,0.015259,50.828695,50.843954,0,0,False,False,False,3,2623,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,44006,127.0.0.1,20000,29,127.0.0.1:44006<->127.0.0.1:20000#s29,369,1784213864.3949597,88,2459,0x0018,15,81,0,370,1784213864.3949764,0,0x0010,True,370,1784213864.3949764,2459,103,371,1784213864.445554,1657,1723,0x0018,129,0.016689,0.016689,50.577641,50.59433,0,0,False,False,False,3,1870,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,44026,127.0.0.1,20000,31,127.0.0.1:44026<->127.0.0.1:20000#s31,381,1784213865.6636753,1,1,0x0018,24,90,20,382,1784213865.663687,0,0x0010,True,382,1784213865.663687,1,25,383,1784213865.7138262,17,83,0x0018,129,0.011683,0.011683,50.139189,50.150871,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,44026,127.0.0.1,20000,31,127.0.0.1:44026<->127.0.0.1:20000#s31,385,1784213865.7138987,25,18,0x0018,21,87,2,386,1784213865.7139094,0,0x0010,True,386,1784213865.7139094,18,46,387,1784213865.7644265,17,83,0x0018,129,0.010729,0.010729,50.517082,50.527811,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,44026,127.0.0.1,20000,31,127.0.0.1:44026<->127.0.0.1:20000#s31,388,1784213865.7645004,46,35,0x0018,24,90,20,389,1784213865.764513,0,0x0010,True,389,1784213865.764513,35,70,390,1784213865.8152406,17,83,0x0018,129,0.012636,0.012636,50.727606,50.740242,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,44026,127.0.0.1,20000,31,127.0.0.1:44026<->127.0.0.1:20000#s31,391,1784213865.8153572,70,52,0x0018,18,84,1,392,1784213865.8153734,0,0x0010,True,392,1784213865.8153734,52,88,393,1784213865.8660414,2407,2473,0x0018,129,0.016212,0.016212,50.668001,50.684214,0,0,False,False,False,3,2623,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,44026,127.0.0.1,20000,31,127.0.0.1:44026<->127.0.0.1:20000#s31,394,1784213865.8661597,88,2459,0x0018,15,81,0,395,1784213865.8661752,0,0x0010,True,395,1784213865.8661752,2459,103,396,1784213865.9167411,1657,1723,0x0018,129,0.015497,0.015497,50.565958,50.581455,0,0,False,False,False,3,1870,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53272,127.0.0.1,20000,33,127.0.0.1:53272<->127.0.0.1:20000#s33,406,1784213867.135136,1,1,0x0018,24,90,20,407,1784213867.1351447,0,0x0010,True,407,1784213867.1351447,1,25,408,1784213867.185284,17,83,0x0018,129,0.008821,0.008821,50.139189,50.14801,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53272,127.0.0.1,20000,33,127.0.0.1:53272<->127.0.0.1:20000#s33,410,1784213867.1853626,25,18,0x0018,21,87,2,411,1784213867.1853735,0,0x0010,True,411,1784213867.1853735,18,46,412,1784213867.2357435,17,83,0x0018,129,0.010967,0.010967,50.369978,50.380945,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53272,127.0.0.1,20000,33,127.0.0.1:53272<->127.0.0.1:20000#s33,413,1784213867.2358263,46,35,0x0018,24,90,20,414,1784213867.2358432,0,0x0010,True,414,1784213867.2358432,35,70,415,1784213867.2861428,17,83,0x0018,129,0.016928,0.016928,50.299644,50.316572,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53272,127.0.0.1,20000,33,127.0.0.1:53272<->127.0.0.1:20000#s33,416,1784213867.2862167,70,52,0x0018,18,84,1,417,1784213867.2862294,0,0x0010,True,417,1784213867.2862294,52,88,418,1784213867.33707,2407,2473,0x0018,129,0.012636,0.012636,50.840616,50.853252,0,0,False,False,False,3,2623,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53272,127.0.0.1,20000,33,127.0.0.1:53272<->127.0.0.1:20000#s33,419,1784213867.3371751,88,2459,0x0018,15,81,0,420,1784213867.3371894,0,0x0010,True,420,1784213867.3371894,2459,103,421,1784213867.3878396,1657,1723,0x0018,129,0.014305,0.014305,50.65012,50.664425,0,0,False,False,False,3,1870,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53286,127.0.0.1,20000,35,127.0.0.1:53286<->127.0.0.1:20000#s35,431,1784213868.6059086,1,1,0x0018,24,90,20,432,1784213868.6059172,0,0x0010,True,432,1784213868.6059172,1,25,433,1784213868.6560264,17,83,0x0018,129,0.008583,0.008583,50.109148,50.117731,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53286,127.0.0.1,20000,35,127.0.0.1:53286<->127.0.0.1:20000#s35,435,1784213868.6560714,25,18,0x0018,21,87,2,436,1784213868.6560795,0,0x0010,True,436,1784213868.6560795,18,46,437,1784213868.7064104,17,83,0x0018,129,0.008106,0.008106,50.330877,50.338984,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53286,127.0.0.1,20000,35,127.0.0.1:53286<->127.0.0.1:20000#s35,438,1784213868.7064652,46,35,0x0018,24,90,20,439,1784213868.7064753,0,0x0010,True,439,1784213868.7064753,35,70,440,1784213868.756763,17,83,0x0018,129,0.010014,0.010014,50.287724,50.297737,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53286,127.0.0.1,20000,35,127.0.0.1:53286<->127.0.0.1:20000#s35,441,1784213868.7568712,70,52,0x0018,18,84,1,442,1784213868.7568848,0,0x0010,True,442,1784213868.7568848,52,88,443,1784213868.8073277,2407,2473,0x0018,129,0.01359,0.01359,50.442934,50.456524,0,0,False,False,False,3,2623,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53286,127.0.0.1,20000,35,127.0.0.1:53286<->127.0.0.1:20000#s35,444,1784213868.8073976,88,2459,0x0018,15,81,0,445,1784213868.8074148,0,0x0010,True,445,1784213868.8074148,2459,103,446,1784213868.8582466,1657,1723,0x0018,129,0.017166,0.017166,50.831795,50.848961,0,0,False,False,False,3,1870,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53306,127.0.0.1,20000,37,127.0.0.1:53306<->127.0.0.1:20000#s37,456,1784213870.0768895,1,1,0x0018,24,90,20,457,1784213870.0769007,0,0x0010,True,457,1784213870.0769007,1,25,458,1784213870.1270611,17,83,0x0018,129,0.011206,0.011206,50.160408,50.171614,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53306,127.0.0.1,20000,37,127.0.0.1:53306<->127.0.0.1:20000#s37,460,1784213870.1273909,25,18,0x0018,21,87,2,461,1784213870.1274014,0,0x0010,True,461,1784213870.1274014,18,46,462,1784213870.177542,17,83,0x0018,129,0.01049,0.01049,50.140619,50.15111,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53306,127.0.0.1,20000,37,127.0.0.1:53306<->127.0.0.1:20000#s37,463,1784213870.1776147,46,35,0x0018,24,90,20,464,1784213870.1776276,0,0x0010,True,464,1784213870.1776276,35,70,465,1784213870.2279823,17,83,0x0018,129,0.012875,0.012875,50.354719,50.367594,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53306,127.0.0.1,20000,37,127.0.0.1:53306<->127.0.0.1:20000#s37,466,1784213870.2280934,70,52,0x0018,18,84,1,467,1784213870.2281091,0,0x0010,True,467,1784213870.2281091,52,88,468,1784213870.279003,2407,2473,0x0018,129,0.015736,0.015736,50.893784,50.909519,0,0,False,False,False,3,2623,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53306,127.0.0.1,20000,37,127.0.0.1:53306<->127.0.0.1:20000#s37,469,1784213870.2791247,88,2459,0x0018,15,81,0,470,1784213870.2791414,0,0x0010,True,470,1784213870.2791414,2459,103,471,1784213870.3301318,1657,1723,0x0018,129,0.016689,0.016689,50.990343,51.007032,0,0,False,False,False,3,1870,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53320,127.0.0.1,20000,39,127.0.0.1:53320<->127.0.0.1:20000#s39,481,1784213871.548331,1,1,0x0018,24,90,20,482,1784213871.54834,0,0x0010,True,482,1784213871.54834,1,25,483,1784213871.5984526,17,83,0x0018,129,0.00906,0.00906,50.112486,50.121546,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53320,127.0.0.1,20000,39,127.0.0.1:53320<->127.0.0.1:20000#s39,485,1784213871.5984929,25,18,0x0018,21,87,2,486,1784213871.598499,0,0x0010,True,486,1784213871.598499,18,46,487,1784213871.6488616,17,83,0x0018,129,0.006199,0.006199,50.362587,50.368786,0,0,False,False,False,3,236,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53320,127.0.0.1,20000,39,127.0.0.1:53320<->127.0.0.1:20000#s39,488,1784213871.648918,46,35,0x0018,24,90,20,489,1784213871.648928,0,0x0010,True,489,1784213871.648928,35,70,490,1784213871.6991918,17,83,0x0018,129,0.010014,0.010014,50.263882,50.273895,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53320,127.0.0.1,20000,39,127.0.0.1:53320<->127.0.0.1:20000#s39,491,1784213871.6992846,70,52,0x0018,18,84,1,492,1784213871.6993034,0,0x0010,True,492,1784213871.6993034,52,88,493,1784213871.7495127,2407,2473,0x0018,129,0.018835,0.018835,50.209284,50.228119,0,0,False,False,False,3,2623,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_off_delay050ms,sock_nodelay_off_delay050ms.pcap,sock_nodelay_off_delay050ms,False,127.0.0.1,53320,127.0.0.1,20000,39,127.0.0.1:53320<->127.0.0.1:20000#s39,494,1784213871.7495658,88,2459,0x0018,15,81,0,495,1784213871.749577,0,0x0010,True,495,1784213871.749577,2459,103,496,1784213871.799887,1657,1723,0x0018,129,0.011206,0.011206,50.309896,50.321102,0,0,False,False,False,3,1870,SEPARATE_ACK_RESPONSE,high,,False
sock_nodelay_on_delay025ms,sock_nodelay_on_delay025ms.pcap,sock_nodelay_on_delay025ms,False,127.0.0.1,40858,127.0.0.1,20000,1,127.0.0.1:40858<->127.0.0.1:20000#s1,6,1784213726.777869,1,1,0x0018,24,90,20,7,1784213726.777881,0,0x0010,True,7,1784213726.777881,1,25,8,1784213726.8030534,17,83,0x0018,129,0.011921,0.011921,25.172472,25.184393,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
sock_nodelay_on_delay025ms,sock_nodelay_on_delay025ms.pcap,sock_nodelay_on_delay025ms,False,127.0.0.1,40858,127.0.0.1,20000,1,127.0.0.1:40858<->127.0.0.1:20000#s1,10,1784213726.803126,25,18,0x0018,21,87,2,11,1784213726.8285465,17,0x0018,False,,,,,11,1784213726.8285465,17,83,0x0018,129,25.420427,,,25.420427,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
sock_nodelay_on_delay025ms,sock_nodelay_on_delay025ms.pcap,sock_nodelay_on_delay025ms,False,127.0.0.1,40858,127.0.0.1,20000,1,127.0.0.1:40858<->127.0.0.1:20000#s1,12,1784213726.8286223,46,35,0x0018,24,90,20,13,1784213726.8539588,17,0x0018,False,,,,,13,1784213726.8539588,17,83,0x0018,129,25.336504,,,25.336504,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
sock_nodelay_on_delay025ms,sock_nodelay_on_delay025ms.pcap,sock_nodelay_on_delay025ms,False,127.0.0.1,40858,127.0.0.1,20000,1,127.0.0.1:40858<->127.0.0.1:20000#s1,14,1784213726.8540347,70,52,0x0018,18,84,1,15,1784213726.8793619,2407,0x0018,False,,,,,15,1784213726.8793619,2407,2473,0x0018,129,25.327206,,,25.327206,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
sock_nodelay_on_delay025ms,sock_nodelay_on_delay025ms.pcap,sock_nodelay_on_delay025ms,False,127.0.0.1,40858,127.0.0.1,20000,1,127.0.0.1:40858<->127.0.0.1:20000#s1,16,1784213726.8794389,88,2459,0x0018,15,81,0,17,1784213726.9048722,1657,0x0018,False,,,,,17,1784213726.9048722,1657,1723,0x0018,129,25.433302,,,25.433302,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
sock_nodelay_on_delay025ms,sock_nodelay_on_delay025ms.pcap,sock_nodelay_on_delay025ms,False,127.0.0.1,35864,127.0.0.1,20000,3,127.0.0.1:35864<->127.0.0.1:20000#s3,27,1784213728.1230247,1,1,0x0018,24,90,20,28,1784213728.1230369,0,0x0010,True,28,1784213728.1230369,1,25,29,1784213728.1482093,17,83,0x0018,129,0.012159,0.012159,25.172472,25.184631,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
sock_nodelay_on_delay025ms,sock_nodelay_on_delay025ms.pcap,sock_nodelay_on_delay025ms,False,127.0.0.1,35864,127.0.0.1,20000,3,127.0.0.1:35864<->127.0.0.1:20000#s3,31,1784213728.1485481,25,18,0x0018,21,87,2,32,1784213728.1736822,17,0x0018,False,,,,,32,1784213728.1736822,17,83,0x0018,129,25.134087,,,25.134087,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
