config,capture,device_label,is_reference,master_ip,master_port,outstation_ip,outstation_port,tcp_stream,connection_id,req_frame,req_time_epoch,req_seq,req_ack,req_flags,req_tcp_len,req_ip_len,req_func,first_rev_frame,first_rev_time_epoch,first_rev_tcp_len,first_rev_flags,pure_ack_present,pure_ack_frame,pure_ack_time_epoch,pure_ack_seq,pure_ack_ack,resp_frame,resp_time_epoch,resp_tcp_len,resp_ip_len,resp_flags,resp_func,req_to_first_rev_ms,req_to_pure_ack_ms,pure_ack_to_resp_ms,req_to_resp_ms,retransmission_count,duplicate_ack_count,out_of_order,reset,missing_response,packet_count,transaction_ip_bytes,classification,classification_confidence,ambiguity_reason,is_first_in_connection
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40182,127.0.0.1,20000,13,127.0.0.1:40182<->127.0.0.1:20000#s13,136,1784210412.5838952,25,18,0x0018,21,87,2,137,1784210412.5845597,17,0x0018,False,,,,,137,1784210412.5845597,17,83,0x0018,129,0.664473,,,0.664473,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40182,127.0.0.1,20000,13,127.0.0.1:40182<->127.0.0.1:20000#s13,138,1784210412.5846238,46,35,0x0018,24,90,20,139,1784210412.585234,17,0x0018,False,,,,,139,1784210412.585234,17,83,0x0018,129,0.610113,,,0.610113,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40182,127.0.0.1,20000,13,127.0.0.1:40182<->127.0.0.1:20000#s13,140,1784210412.5852966,70,52,0x0018,18,84,1,141,1784210412.58585,2407,0x0018,False,,,,,141,1784210412.58585,2407,2473,0x0018,129,0.55337,,,0.55337,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40182,127.0.0.1,20000,13,127.0.0.1:40182<->127.0.0.1:20000#s13,142,1784210412.585917,88,2459,0x0018,15,81,0,143,1784210412.5865383,1657,0x0018,False,,,,,143,1784210412.5865383,1657,1723,0x0018,129,0.621319,,,0.621319,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40208,127.0.0.1,20000,15,127.0.0.1:40208<->127.0.0.1:20000#s15,153,1784210413.8058205,1,1,0x0018,24,90,20,154,1784210413.8058317,0,0x0010,True,154,1784210413.8058317,1,25,155,1784210413.8066063,17,83,0x0018,129,0.011206,0.011206,0.774622,0.785828,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40208,127.0.0.1,20000,15,127.0.0.1:40208<->127.0.0.1:20000#s15,157,1784210413.8066735,25,18,0x0018,21,87,2,158,1784210413.80734,17,0x0018,False,,,,,158,1784210413.80734,17,83,0x0018,129,0.66638,,,0.66638,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40208,127.0.0.1,20000,15,127.0.0.1:40208<->127.0.0.1:20000#s15,159,1784210413.8074033,46,35,0x0018,24,90,20,160,1784210413.807963,17,0x0018,False,,,,,160,1784210413.807963,17,83,0x0018,129,0.559568,,,0.559568,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40208,127.0.0.1,20000,15,127.0.0.1:40208<->127.0.0.1:20000#s15,161,1784210413.808026,70,52,0x0018,18,84,1,162,1784210413.8085554,2407,0x0018,False,,,,,162,1784210413.8085554,2407,2473,0x0018,129,0.529289,,,0.529289,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40208,127.0.0.1,20000,15,127.0.0.1:40208<->127.0.0.1:20000#s15,163,1784210413.8086221,88,2459,0x0018,15,81,0,164,1784210413.8092752,1657,0x0018,False,,,,,164,1784210413.8092752,1657,1723,0x0018,129,0.653028,,,0.653028,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40226,127.0.0.1,20000,17,127.0.0.1:40226<->127.0.0.1:20000#s17,174,1784210415.0271273,1,1,0x0018,24,90,20,175,1784210415.0271385,0,0x0010,True,175,1784210415.0271385,1,25,176,1784210415.0278635,17,83,0x0018,129,0.011206,0.011206,0.725031,0.736237,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40226,127.0.0.1,20000,17,127.0.0.1:40226<->127.0.0.1:20000#s17,178,1784210415.027931,25,18,0x0018,21,87,2,179,1784210415.0286162,17,0x0018,False,,,,,179,1784210415.0286162,17,83,0x0018,129,0.685215,,,0.685215,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40226,127.0.0.1,20000,17,127.0.0.1:40226<->127.0.0.1:20000#s17,180,1784210415.0286794,46,35,0x0018,24,90,20,181,1784210415.0292714,17,0x0018,False,,,,,181,1784210415.0292714,17,83,0x0018,129,0.591993,,,0.591993,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40226,127.0.0.1,20000,17,127.0.0.1:40226<->127.0.0.1:20000#s17,182,1784210415.029334,70,52,0x0018,18,84,1,183,1784210415.0298903,2407,0x0018,False,,,,,183,1784210415.0298903,2407,2473,0x0018,129,0.556231,,,0.556231,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40226,127.0.0.1,20000,17,127.0.0.1:40226<->127.0.0.1:20000#s17,184,1784210415.0299578,88,2459,0x0018,15,81,0,185,1784210415.0305996,1657,0x0018,False,,,,,185,1784210415.0305996,1657,1723,0x0018,129,0.641823,,,0.641823,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40240,127.0.0.1,20000,19,127.0.0.1:40240<->127.0.0.1:20000#s19,195,1784210416.248191,1,1,0x0018,24,90,20,196,1784210416.2482023,0,0x0010,True,196,1784210416.2482023,1,25,197,1784210416.2488887,17,83,0x0018,129,0.011206,0.011206,0.686407,0.697613,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40240,127.0.0.1,20000,19,127.0.0.1:40240<->127.0.0.1:20000#s19,199,1784210416.2489262,25,18,0x0018,21,87,2,200,1784210416.249637,17,0x0018,False,,,,,200,1784210416.249637,17,83,0x0018,129,0.710726,,,0.710726,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40240,127.0.0.1,20000,19,127.0.0.1:40240<->127.0.0.1:20000#s19,201,1784210416.2496672,46,35,0x0018,24,90,20,202,1784210416.2502594,17,0x0018,False,,,,,202,1784210416.2502594,17,83,0x0018,129,0.592232,,,0.592232,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40240,127.0.0.1,20000,19,127.0.0.1:40240<->127.0.0.1:20000#s19,203,1784210416.2502863,70,52,0x0018,18,84,1,204,1784210416.250851,2407,0x0018,False,,,,,204,1784210416.250851,2407,2473,0x0018,129,0.564575,,,0.564575,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,40240,127.0.0.1,20000,19,127.0.0.1:40240<->127.0.0.1:20000#s19,205,1784210416.2508807,88,2459,0x0018,15,81,0,206,1784210416.2515316,1657,0x0018,False,,,,,206,1784210416.2515316,1657,1723,0x0018,129,0.650883,,,0.650883,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,36324,127.0.0.1,20000,21,127.0.0.1:36324<->127.0.0.1:20000#s21,216,1784210417.4691339,1,1,0x0018,24,90,20,217,1784210417.469153,0,0x0010,True,217,1784210417.469153,1,25,218,1784210417.46977,17,83,0x0018,129,0.019073,0.019073,0.617027,0.636101,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,36324,127.0.0.1,20000,21,127.0.0.1:36324<->127.0.0.1:20000#s21,220,1784210417.4698377,25,18,0x0018,21,87,2,221,1784210417.470483,17,0x0018,False,,,,,221,1784210417.470483,17,83,0x0018,129,0.645399,,,0.645399,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,36324,127.0.0.1,20000,21,127.0.0.1:36324<->127.0.0.1:20000#s21,222,1784210417.4705467,46,35,0x0018,24,90,20,223,1784210417.4711192,17,0x0018,False,,,,,223,1784210417.4711192,17,83,0x0018,129,0.572443,,,0.572443,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,36324,127.0.0.1,20000,21,127.0.0.1:36324<->127.0.0.1:20000#s21,224,1784210417.4711823,70,52,0x0018,18,84,1,225,1784210417.4717395,2407,0x0018,False,,,,,225,1784210417.4717395,2407,2473,0x0018,129,0.557184,,,0.557184,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,36324,127.0.0.1,20000,21,127.0.0.1:36324<->127.0.0.1:20000#s21,226,1784210417.4718075,88,2459,0x0018,15,81,0,227,1784210417.4724574,1657,0x0018,False,,,,,227,1784210417.4724574,1657,1723,0x0018,129,0.649929,,,0.649929,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,36352,127.0.0.1,20000,23,127.0.0.1:36352<->127.0.0.1:20000#s23,237,1784210418.6902153,1,1,0x0018,24,90,20,238,1784210418.6902268,0,0x0010,True,238,1784210418.6902268,1,25,239,1784210418.690944,17,83,0x0018,129,0.011444,0.011444,0.717163,0.728607,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,36352,127.0.0.1,20000,23,127.0.0.1:36352<->127.0.0.1:20000#s23,241,1784210418.6910114,25,18,0x0018,21,87,2,242,1784210418.6916668,17,0x0018,False,,,,,242,1784210418.6916668,17,83,0x0018,129,0.655413,,,0.655413,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,36352,127.0.0.1,20000,23,127.0.0.1:36352<->127.0.0.1:20000#s23,243,1784210418.6916993,46,35,0x0018,24,90,20,244,1784210418.6922822,17,0x0018,False,,,,,244,1784210418.6922822,17,83,0x0018,129,0.582933,,,0.582933,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,36352,127.0.0.1,20000,23,127.0.0.1:36352<->127.0.0.1:20000#s23,245,1784210418.6923106,70,52,0x0018,18,84,1,246,1784210418.6928885,2407,0x0018,False,,,,,246,1784210418.6928885,2407,2473,0x0018,129,0.577927,,,0.577927,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,36352,127.0.0.1,20000,23,127.0.0.1:36352<->127.0.0.1:20000#s23,247,1784210418.6929212,88,2459,0x0018,15,81,0,248,1784210418.6936002,1657,0x0018,False,,,,,248,1784210418.6936002,1657,1723,0x0018,129,0.679016,,,0.679016,0,0,False,False,False,2,1804,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,36368,127.0.0.1,20000,25,127.0.0.1:36368<->127.0.0.1:20000#s25,258,1784210419.9121957,1,1,0x0018,24,90,20,259,1784210419.9122045,0,0x0010,True,259,1784210419.9122045,1,25,260,1784210419.9127612,17,83,0x0018,129,0.008821,0.008821,0.556707,0.565529,0,0,False,False,False,3,239,SEPARATE_ACK_RESPONSE,high,,True
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,36368,127.0.0.1,20000,25,127.0.0.1:36368<->127.0.0.1:20000#s25,262,1784210419.912812,25,18,0x0018,21,87,2,263,1784210419.9133415,17,0x0018,False,,,,,263,1784210419.9133415,17,83,0x0018,129,0.529528,,,0.529528,0,0,False,False,False,2,170,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,36368,127.0.0.1,20000,25,127.0.0.1:36368<->127.0.0.1:20000#s25,264,1784210419.913389,46,35,0x0018,24,90,20,265,1784210419.9138045,17,0x0018,False,,,,,265,1784210419.9138045,17,83,0x0018,129,0.415564,,,0.415564,0,0,False,False,False,2,173,COMBINED_ACK_RESPONSE,high,,False
delay_000ms,delay_000ms.pcap,delay_000ms,False,127.0.0.1,36368,127.0.0.1,20000,25,127.0.0.1:36368<->127.0.0.1:20000#s25,266,1784210419.913851,70,52,0x0018,18,84,1,267,1784210419.914248,2407,0x0018,False,,,,,267,1784210419.914248,2407,2473,0x0018,129,0.396967,,,0.396967,0,0,False,False,False,2,2557,COMBINED_ACK_RESPONSE,high,,False
