row_type,config,server_nodelay,client_quickack,requested_delay_ms,reps,req_to_resp_ms_mean,req_to_resp_ms_max,responses_ok,response_bytes_ok_all,resets,pure_ack_yes,pure_ack_no,pure_ack_unknown,pure_ack_frac,request_to_ack_ms_mean,ack_to_response_ms_mean,retransmissions_sum,capture_status,rep,request_to_response_ms,response_received,response_bytes_ok,reset,pure_ack_emitted,request_to_ack_ms,ack_to_response_ms,retransmissions
raw,server_nodelay_on,on,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,2.139,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,2.131,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,2.139,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,2.13,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,2.138,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,2.549,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,2.423,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,3.009,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,2.142,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,2.135,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,2.144,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,2.141,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,2.134,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,2.137,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,5.136,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,5.14,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,5.151,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,5.137,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,5.152,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,5.138,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,5.965,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,5.357,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,5.213,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,5.588,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,5.636,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,5.4,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,5.644,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,5.597,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,5.354,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,5.215,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,5.187,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,5.18,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,5.302,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,5.185,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,10.269,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,10.704,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,10.263,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,10.302,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,10.609,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,10.653,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,10.377,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,10.402,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,10.766,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,10.573,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,10.798,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,10.28,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,10.2,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,10.258,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,10.279,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,10.197,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,10.196,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,10.192,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,10.189,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,10.17,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,20.161,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,20.16,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,20.264,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,20.727,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,20.541,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,20.749,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,20.652,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,20.662,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,20.622,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,20.624,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,20.648,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,20.747,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,20.362,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,20.17,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,20.153,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,20.581,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,20.29,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,20.279,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,20.75,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,20.63,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,50.203,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,50.245,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,50.615,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,50.464,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,50.215,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,50.35,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,50.355,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,50.245,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,50.616,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,50.253,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,50.751,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,50.199,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,50.374,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,50.636,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,50.832,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,50.662,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,50.274,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,50.222,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,50.263,True,True,False,unknown,,,
raw,server_nodelay_on,on,default,50,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,50.4,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,0.047,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,0.052,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,0.039,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,0.038,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,0.036,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,0.035,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,0.034,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,0.035,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,0.035,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,0.034,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,0.034,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,0.035,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,0.034,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,0.035,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,0.035,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,0.035,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,0.035,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,0.035,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,0.036,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,0,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,0.035,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,1.098,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,1.101,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,1.122,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,1.133,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,1.119,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,1.127,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,1.102,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,1.1,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,1.1,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,1.096,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,1.095,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,1.098,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,1.1,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,1.116,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,1.117,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,1.099,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,1.102,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,1.1,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,1.103,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,1,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,1.102,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,2.116,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,2.161,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,2.52,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,2.123,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,2.112,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,2.104,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,2.1,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,2.107,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,2.109,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,2.101,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,2.1,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,2.113,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,2.113,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,2.102,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,2.1,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,2.105,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,2.105,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,2.101,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,2.103,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,2,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,2.1,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,5.108,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,5.117,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,5.113,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,5.109,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,5.118,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,5.114,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,5.107,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,5.115,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,5.114,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,5.107,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,5.106,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,5.109,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,5.134,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,5.12,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,5.14,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,5.139,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,5.147,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,5.144,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,5.146,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,5,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,5.142,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,10.191,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,10.301,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,10.284,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,10.225,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,10.727,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,10.163,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,10.477,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,10.263,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,10.29,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,10.784,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,10.625,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,10.65,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,10.67,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,10.467,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,10.634,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,10.646,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,10.29,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,10.646,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,18,10.363,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,10,,,,,,,,,,,,,,undetermined-needs-privileged-capture,19,10.507,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,0,20.613,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,1,20.208,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,2,20.636,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,3,20.626,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,4,20.648,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,5,20.779,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,6,20.331,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,7,20.274,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,8,20.187,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,9,20.192,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,10,20.197,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,11,20.192,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,12,20.286,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,13,20.365,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,14,20.614,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,15,20.651,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,16,20.854,True,True,False,unknown,,,
raw,server_nodelay_off,off,default,20,,,,,,,,,,,,,,undetermined-needs-privileged-capture,17,20.609,True,True,False,unknown,,,
